file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
BAC009S0421W0466,0.0,2.999,S0421,-47.43407552083333,-54.32242877666767,1.4964638659018472,10.011984152354165
BAC009S0239W0268,0.0,3.021,S0239,-47.0206533267798,-52.132620031183414,1.4964638659018472,8.997274529942398
BAC009S0155W0488,0.0,3.063,S0155,-44.722614762050654,-48.442904233932495,1.4964638659018472,11.928406964987268
BAC009S0363W0145,0.0,3.0169375,S0363,-45.87492885968543,-47.67234134674072,1.4964638659018472,11.62718576839378
BAC009S0164W0483,0.0,4.0,S0164,-46.8544140625,-48.953745874865305,1.4964638659018472,8.89733873335745
BAC009S0358W0166,0.0,3.24,S0358,-47.01360255111883,-50.561499701605904,1.4964638659018472,9.66537828719309
BAC009S0126W0307,0.0,4.8950625,S0126,-52.27166772959184,-53.191424803300336,1.4964638659018472,13.93601325431609
BAC009S0236W0181,0.0,4.0599375,S0236,-47.14600812038177,-48.41433614095052,1.4964638659018472,9.368554340084717
BAC009S0199W0293,0.0,3.9239375,S0199,-46.48106664540816,-47.8368905108908,1.4964638659018472,5.013493027203591
BAC009S0180W0213,0.0,4.139875,S0180,-46.27774947161836,-49.07111485799154,1.4964638659018472,14.13163231464829
BAC009S0189W0368,0.0,4.610125,S0189,-47.655199295010846,-47.00187530517578,1.4964638659018472,7.796508882837934
BAC009S0346W0420,0.0,3.181875,S0346,-46.58079365664308,-46.83044255574544,1.4964638659018472,16.763805116066973
BAC009S0105W0313,0.0,4.979,S0105,-43.723295525853416,-45.516099294026695,1.4964638659018472,4.2448857687125745
BAC009S0170W0242,0.0,3.63,S0170,-44.84775847968319,-46.626920609247115,1.4964638659018472,7.82047208611705
BAC009S0067W0267,0.0,3.557,S0067,-46.35098095154494,-50.131724430964546,1.4964638659018472,9.795367092008219
BAC009S0045W0379,0.0,3.5290625,S0045,-46.20884328523371,-47.651554107666016,1.4964638659018472,6.729398414734078
BAC009S0232W0196,0.0,2.798,S0232,-43.641183035714285,-47.578534199641304,1.4964638659018472,10.963249906760367
BAC009S0130W0140,0.0,3.7950625,S0130,-51.69672080592105,-48.95170815785726,1.4964638659018472,10.982208716290934
BAC009S0597W0231,0.0,3.0349375,S0597,-45.95023398824257,-47.40120113597197,1.4964638659018472,5.873729345301022
BAC009S0245W0453,0.0,4.0,S0245,-43.689736328125,-44.79451834637186,1.4964638659018472,10.885796204378362
BAC009S0175W0212,0.0,3.1330625,S0175,-46.82481155151757,-47.96713383992513,1.4964638659018472,7.0357214060071875
BAC009S0657W0129,0.0,3.56,S0657,-49.7161988676264,-50.63399956443093,1.4964638659018472,3.0974097470056545
BAC009S0100W0273,0.0,3.581875,S0100,-42.589159065118714,-46.7124395824614,1.4964638659018472,9.725608457834745
BAC009S0194W0165,0.0,5.561,S0194,-52.06025882419065,-49.68322273536965,1.4964638659018472,2.9189017085509015
BAC009S0720W0156,0.0,3.5060625,S0720,-42.59167167467949,-44.36408571763472,1.4964638659018472,8.93535724456197
BAC009S0350W0441,0.0,3.742875,S0350,-48.23645868148396,-50.37299285888672,1.4964638659018472,6.013308619511122
BAC009S0729W0355,0.0,3.1989375,S0729,-48.109124755859376,-50.11701774597168,1.4964638659018472,7.937616327380255
BAC009S0728W0289,0.0,3.494,S0728,-49.19658846704871,-49.40989303588867,1.4964638659018472,3.5222308860938014
BAC009S0738W0354,0.0,4.145,S0738,-46.74516660391566,-49.617062495304985,1.4964638659018472,13.64850797683648
BAC009S0744W0423,0.0,3.626,S0744,-46.666768896349865,-50.21516616821289,1.4964638659018472,7.179816400655298
BAC009S0904W0448,0.0,4.2460625,S0904,-48.32696231617647,-48.906864448829936,1.4964638659018472,3.011069709245234
BAC009S0666W0467,0.0,6.984125,S0666,-53.559813753581665,-53.15996238512871,1.4964614577432565,9.947933070767991
BAC009S0082W0158,0.0,4.151,S0082,-44.90642413403614,-45.469793172983024,1.4964614577432565,2.429381652906301
BAC009S0153W0309,0.0,4.7209375,S0153,-48.373899298199156,-49.34061932563782,1.4964614577432565,7.630097352005222
BAC009S0236W0435,0.0,5.5561875,S0236,-51.397893013714025,-51.167030334472656,1.4964614577432565,6.265522631339806
BAC009S0351W0203,0.0,5.542,S0351,-52.861232936597474,-52.62608337402344,1.4964614577432565,5.949912218327533
BAC009S0151W0269,0.0,6.0749375,S0151,-48.69694707578254,-47.27475289737477,1.4964614577432565,7.323625243900569
BAC009S0142W0410,0.0,4.3918125,S0142,-45.64541660734624,-48.52994155883789,1.4964614577432565,12.396265767817907
BAC009S0154W0244,0.0,5.879,S0154,-51.979814386692176,-51.41290201459612,1.4964614577432565,8.927808924090662
BAC009S0067W0459,0.0,5.493125,S0067,-44.71987776070127,-46.536000524248394,1.4964614577432565,9.914548607486239
BAC009S0177W0380,0.0,3.219,S0177,-45.98648279794255,-51.071427481515066,1.4964614577432565,9.467714225903912
BAC009S0655W0309,0.0,6.827875,S0655,-46.559500251647144,-46.376346090565555,1.4964614577432565,6.186971324924317
BAC009S0186W0381,0.0,3.631,S0186,-46.03421466081267,-47.84097194671631,1.4964614577432565,7.467687329845145
BAC009S0340W0359,0.0,5.2370625,S0340,-45.331736790314885,-46.26677711804708,1.4964614577432565,8.134145058278406
BAC009S0156W0379,0.0,7.801,S0156,-48.7848157051282,-47.86499646814858,1.4964614577432565,7.652093733023083
BAC009S0751W0365,0.0,6.0129375,S0751,-48.779173382903494,-50.41188517979213,1.4964614577432565,12.132251241684113
BAC009S0766W0463,0.0,3.880125,S0766,-49.60095844072165,-50.15432127316793,1.4964614577432565,6.457529851230621
BAC009S0916W0170,0.0,5.743,S0916,-51.40387494555749,-51.18203304659936,1.4964614577432565,6.700557942328661
BAC009S0171W0357,0.0,6.113,S0171,-47.45067959799509,-46.418480613014914,1.4944548412229084,10.568107833408238
BAC009S0151W0154,0.0,6.0,S0151,-45.210830078125,-46.32530647277832,1.4944548412229084,6.786432050251367
BAC009S0184W0477,0.0,4.9970625,S0184,-46.85671875,-48.69421406796104,1.4944548412229084,8.782682340463193
BAC009S0719W0151,0.0,4.271,S0719,-46.73233039373536,-49.11330662602963,1.4944511957588038,12.514940368429503
BAC009S0092W0224,0.0,3.151,S0092,-43.11737351190476,-45.56555714326746,1.4944511957588038,10.067795186085071
BAC009S0252W0354,0.0,3.905,S0252,-47.200757273017906,-47.62711135864258,1.4944511957588038,5.6651394655210225
BAC009S0121W0196,0.0,3.573,S0121,-48.089072347689076,-50.784632546561106,1.4944511957588038,16.336539335433535
BAC009S0107W0248,0.0,2.9510625,S0107,-43.28003840042373,-46.70092364719936,1.4944511957588038,17.157379704293245
BAC009S0358W0242,0.0,3.213,S0358,-48.18479543905763,-51.54853957039969,1.4944511957588038,5.138336448033687
BAC009S0032W0414,0.0,2.1289375,S0032,-44.46820440874413,-53.786441802978516,1.4944511957588038,13.743632873251332
BAC009S0032W0288,0.0,3.6369375,S0032,-47.464022793612635,-50.42503497475072,1.4944511957588038,12.77588470038111
BAC009S0084W0381,0.0,2.7158125,S0084,-44.19021426930147,-45.448312586004086,1.4944511957588038,7.508131317338094
BAC009S0015W0163,0.0,3.758,S0015,-46.5308240525266,-47.31054534912109,1.4944511957588038,5.890868696939215
BAC009S0143W0249,0.0,3.89,S0143,-46.04434447300771,-45.92513727258753,1.4944511957588038,7.395475146847328
BAC009S0021W0363,0.0,2.73,S0021,-45.005254836309526,-49.371815575493706,1.4944511957588038,10.643930345640367
BAC009S0117W0416,0.0,4.191875,S0117,-45.80798310710024,-45.38830672370063,1.4944511957588038,9.265462307460817
BAC009S0341W0209,0.0,3.2459375,S0341,-50.534591346153846,-52.883680904612824,1.4944511957588038,7.1717653384646916
BAC009S0102W0201,0.0,2.78,S0102,-42.9040053113759,-42.82643085055881,1.4944511957588038,12.937487791284592
BAC009S0221W0205,0.0,3.495,S0221,-48.30525111607143,-52.39580189098012,1.4944511957588038,16.115168740168794
BAC009S0242W0267,0.0,4.126,S0242,-46.707839928874094,-46.63374005831205,1.4944511957588038,12.082704291775784
BAC009S0162W0212,0.0,5.901,S0162,-51.529217425847456,-52.44978427886963,1.4944511957588038,7.075992394588006
BAC009S0249W0263,0.0,3.23,S0249,-45.686335985874614,-49.83708027430943,1.4944511957588038,10.049636657841557
BAC009S0090W0272,0.0,5.4179375,S0090,-45.15920491236162,-45.814982393954665,1.4944511957588038,5.92208456533271
BAC009S0090W0394,0.0,2.0810625,S0090,-46.28954139122596,-49.61680030822754,1.4944511957588038,3.003874362984952
BAC009S0705W0374,0.0,2.843,S0705,-46.39634683098591,-49.68716711747019,1.4944511957588038,8.016109313913999
BAC009S0200W0418,0.0,2.6130625,S0200,-45.419708602729884,-49.94007822672526,1.4944511957588038,6.138704874058632
BAC009S0176W0374,0.0,2.8920625,S0176,-47.56821407331315,-49.9488928945441,1.4944511957588038,3.0342391031152154
BAC009S0722W0443,0.0,5.7678125,S0722,-45.654950173310226,-46.67508210076226,1.4944511957588038,6.545201571600817
BAC009S0139W0393,0.0,3.973125,S0139,-50.999817970717885,-50.68481799534389,1.4944511957588038,5.036132248130052
BAC009S0062W0321,0.0,3.485125,S0062,-46.914398280802295,-47.816541035970054,1.4944511957588038,7.400330364200869
BAC009S0010W0190,0.0,5.083,S0010,-47.195027989665356,-47.94649887084961,1.4944511957588038,5.822202465319046
BAC009S0216W0449,0.0,2.8989375,S0216,-45.731926858836204,-49.78368417840255,1.4944511957588038,9.016712609241928
BAC009S0085W0445,0.0,3.407,S0085,-46.44048410007331,-52.04396719681589,1.4944511957588038,8.82111028619893
BAC009S0101W0363,0.0,3.917,S0101,-41.22151775749362,-44.44353880705657,1.4944511957588038,15.060464754537346
BAC009S0250W0205,0.0,4.801,S0250,-46.804036458333336,-52.259109905787874,1.4944511957588038,7.526409213947687
BAC009S0150W0143,0.0,4.136,S0150,-45.74996697614734,-44.79327974821392,1.4944511957588038,6.621094827603699
BAC009S0035W0391,0.0,3.98,S0035,-45.99696725816583,-49.146485867707625,1.4944511957588038,8.856868072293935
BAC009S0209W0345,0.0,3.3049375,S0209,-43.588698508522725,-45.92043659604829,1.4944511957588038,6.458165332224976
BAC009S0520W0392,0.0,3.8510625,S0520,-47.4313768262987,-48.83365513728215,1.4944511957588038,8.415450010141608
BAC009S0601W0275,0.0,3.7309375,S0601,-45.39544235924933,-48.72904440072867,1.4944511957588038,14.878509182032415
BAC009S0011W0303,0.0,2.573,S0011,-44.29992628283074,-46.26898619707893,1.4944511957588038,11.959718860515515
BAC009S0044W0162,0.0,3.4419375,S0044,-45.736504133357556,-49.27948315938314,1.4944511957588038,7.261552226637637
BAC009S0044W0416,0.0,2.312,S0044,-46.038364955357146,-51.268446922302246,1.4944511957588038,11.845208381226662
BAC009S0217W0382,0.0,4.647,S0217,-50.47262264784946,-51.133010673522946,1.4944511957588038,16.359731326711128
BAC009S0089W0248,0.0,3.438,S0089,-48.51626090116279,-52.093211540809044,1.4944511957588038,3.0257351930575815
BAC009S0068W0378,0.0,3.7939375,S0068,-45.61562087730871,-43.854913782190394,1.4944511957588038,7.893737857084066
BAC009S0340W0409,0.0,3.3659375,S0340,-45.03317704469585,-48.23441938920455,1.4944511957588038,7.574259896982472
BAC009S0201W0223,0.0,3.8059375,S0201,-51.703540231299215,-49.75519541690224,1.4944511957588038,9.718441271551367
BAC009S0077W0270,0.0,5.266,S0077,-44.848623547201136,-45.93013995034354,1.4944511957588038,7.907812838764702
BAC009S0138W0402,0.0,5.1899375,S0138,-48.29872651734104,-48.19513231913249,1.4944511957588038,12.555596555481936
BAC009S0022W0345,0.0,2.848875,S0022,-45.28741433662281,-44.669630611644074,1.4944511957588038,7.101156506297912
BAC009S0194W0480,0.0,3.4509375,S0194,-50.58310122282609,-52.230930600847515,1.4944511957588038,10.36540861716561
BAC009S0720W0123,0.0,3.7660625,S0720,-43.9699156581565,-46.26176675160726,1.4944511957588038,8.211271955160974
BAC009S0041W0447,0.0,2.968,S0041,-44.80406605113637,-49.13368424915132,1.4944511957588038,10.120086326869036
BAC009S0204W0368,0.0,3.197,S0204,-44.966067504882815,-49.395113468170166,1.4944511957588038,13.890749818110375
BAC009S0709W0212,0.0,3.2629375,S0709,-49.723740653757666,-52.22081756591797,1.4944511957588038,5.145573256116695
BAC009S0338W0329,0.0,3.4089375,S0338,-49.744633201979475,-50.77892476862127,1.4944511957588038,10.01486220653852
BAC009S0751W0446,0.0,4.4868125,S0751,-47.95910617344098,-49.362589018685476,1.4944511957588038,8.47670361471917
BAC009S0732W0195,0.0,6.4560625,S0732,-47.00607101393189,-46.65612146128779,1.4944511957588038,10.838218582319714
BAC009S0740W0391,0.0,3.3449375,S0740,-44.00059061564371,-47.59568987394634,1.4944511957588038,7.157627055477043
BAC009S0763W0449,0.0,2.9311875,S0763,-50.3523690806314,-51.77144870758057,1.4944511957588038,4.23500379491772
BAC009S0516W0471,0.0,3.635,S0516,-48.74264895260989,-50.49728775024414,1.4944502843927776,10.973827960184856
BAC009S0027W0416,0.0,2.7731875,S0027,-48.35160833145307,-53.985913594563804,1.4944493730267516,11.56359937897678
BAC009S0091W0353,0.0,2.506125,S0091,-44.87652125871514,-50.29263401031494,1.4944493730267516,8.21991739038782
BAC009S0081W0405,0.0,3.7829375,S0081,-47.92533172123016,-49.27964369455973,1.4944493730267516,2.746794940905218
BAC009S0730W0392,0.0,2.3981875,S0730,-47.72972819010417,-47.24757409095764,1.4944493730267516,6.462388715990144
BAC009S0211W0393,0.0,3.573,S0211,-46.988155418417364,-50.78265177408854,1.4944475502946992,6.15541474589158
BAC009S0352W0372,0.0,4.7419375,S0352,-51.528979595200425,-51.27092123031616,1.4944475502946992,6.598239662845227
BAC009S0252W0444,0.0,5.4921875,S0252,-45.92300276070127,-46.27093760172526,1.4944475502946992,9.712538264503216
BAC009S0008W0466,0.0,4.9340625,S0008,-44.34275164807302,-45.698599531843854,1.4944475502946992,8.50650077100078
BAC009S0109W0433,0.0,5.999,S0109,-46.251302083333336,-46.63765392303467,1.4944475502946992,6.173191179437307
BAC009S0157W0450,0.0,4.255125,S0157,-49.356734154929576,-48.89091790240744,1.4944475502946992,9.489178828824578
BAC009S0362W0381,0.0,5.1499375,S0362,-50.30040958737864,-51.68680979410807,1.4944475502946992,13.264161984091352
BAC009S0665W0297,0.0,6.0069375,S0665,-49.332645460690514,-49.46436848359949,1.4944475502946992,10.363538347396542
BAC009S0229W0477,0.0,4.5080625,S0229,-46.826990368625275,-49.10116922855377,1.4944475502946992,9.250517247633642
BAC009S0012W0227,0.0,3.541,S0012,-44.485453632591806,-48.579791841052824,1.4944475502946992,16.369090121959843
BAC009S0750W0318,0.0,3.6179375,S0750,-46.958671443370164,-48.547908782958984,1.4944475502946992,7.216496097298396
BAC009S0600W0131,0.0,5.6,S0600,-45.0958251953125,-47.6255975511339,1.4943272075756178,7.435052814586424
BAC009S0075W0363,0.0,3.140125,S0075,-43.908949542197455,-48.11920166015625,1.4943211313927622,6.0333489425084466
BAC009S0352W0187,0.0,4.8239375,S0352,-50.54085759206431,-51.1862678527832,1.4943211313927622,9.512892472641933
BAC009S0345W0245,0.0,5.36,S0345,-52.44277999650186,-51.12536542168979,1.4943211313927622,10.324589121534146
BAC009S0153W0328,0.0,3.406,S0153,-45.59610692357038,-46.91259654362997,1.4943211313927622,10.659186924733362
BAC009S0153W0256,0.0,5.7940625,S0153,-50.29626781088083,-49.524851880754746,1.4943211313927622,10.111319532077367
BAC009S0160W0456,0.0,5.188,S0160,-47.18197931719653,-45.72648097850658,1.4943211313927622,6.965768680213841
BAC009S0141W0188,0.0,4.477875,S0141,-50.684156145368306,-50.60081251044022,1.4943211313927622,12.878629323477398
BAC009S0020W0239,0.0,3.422,S0020,-48.18835663377193,-48.7752950331744,1.4943211313927622,12.854988295149028
BAC009S0057W0311,0.0,2.77,S0057,-44.27443521547834,-45.667107173374724,1.4943211313927622,8.622256660993237
BAC009S0179W0430,0.0,5.2319375,S0179,-47.211430449330784,-46.35537735621134,1.4943211313927622,11.307958749798665
BAC009S0004W0382,0.0,3.2170625,S0004,-45.821231439246894,-47.10915685583044,1.4943211313927622,13.243900576317898
BAC009S0180W0332,0.0,3.1448125,S0180,-46.44349932822452,-46.181189982096356,1.4943211313927622,13.143356364031856
BAC009S0336W0449,0.0,6.23,S0336,-45.83304700040129,-47.624882561819895,1.4943211313927622,8.571700181184468
BAC009S0209W0457,0.0,4.233875,S0209,-46.8240063534279,-48.11740951538086,1.4943211313927622,6.52684993692845
BAC009S0037W0231,0.0,4.5710625,S0037,-49.22663088074398,-46.91549330491286,1.4943211313927622,7.343355318200246
BAC009S0097W0481,0.0,4.0600625,S0097,-46.47282943349754,-48.56257808909697,1.4943211313927622,12.072494259184118
BAC009S0006W0370,0.0,3.807125,S0006,-46.591981422244096,-47.61272220611572,1.4943211313927622,9.870902482135023
BAC009S0206W0212,0.0,3.808,S0206,-46.14541297572178,-48.846173831394744,1.4943211313927622,5.980547429256809
BAC009S0185W0345,0.0,3.9450625,S0185,-49.5306269778481,-51.9795301100787,1.4943211313927622,15.190868786133013
BAC009S0659W0201,0.0,3.7979375,S0659,-44.88672902960526,-46.258908907572426,1.4943211313927622,8.509871203741476
BAC009S0731W0197,0.0,5.1060625,S0731,-45.91431476272016,-45.62198188088157,1.4943211313927622,7.708652279350835
BAC009S0757W0419,0.0,5.7829375,S0757,-49.69640057309689,-48.21977059046427,1.4943211313927622,8.589857697077871
BAC009S0903W0211,0.0,3.311,S0903,-44.928814199395774,-46.983325746324326,1.4943211313927622,12.106664669470778
BAC009S0915W0469,0.0,3.593,S0915,-45.068130875696376,-46.965231323242186,1.4943211313927622,10.839286422068989
BAC009S0213W0293,0.0,4.707875,S0213,-49.52514181926752,-51.363287925720215,1.4943203718699054,9.37657090187249
BAC009S0155W0331,0.0,3.732875,S0155,-46.18746334617963,-48.09187175609447,1.4943196123470484,10.913834914122166
BAC009S0155W0276,0.0,5.1220625,S0155,-45.981876373291016,-48.733691334724426,1.4943196123470484,9.834302319494682
BAC009S0205W0404,0.0,3.473125,S0205,-44.104731403097986,-47.891602107456755,1.4943196123470484,15.049745232155068
BAC009S0663W0410,0.0,4.553,S0663,-47.80208190247253,-47.59754483453159,1.4943196123470484,9.588058622693772
BAC009S0109W0294,0.0,2.8551875,S0109,-46.68931995738637,-50.761037826538086,1.4943196123470484,4.804535018005023
BAC009S0004W0193,0.0,2.794,S0004,-44.81392809139785,-45.91373031616211,1.4943196123470484,11.820969003652266
BAC009S0243W0307,0.0,4.692875,S0243,-46.71600146588486,-50.33464336395264,1.4943196123470484,16.04485754127225
BAC009S0216W0341,0.0,2.8989375,S0216,-45.297161233836206,-49.768746337890626,1.4943196123470484,7.300463366281196
BAC009S0228W0278,0.0,5.129125,S0228,-52.223905031676416,-53.96849172255572,1.4943196123470484,14.4399801674123
BAC009S0049W0210,0.0,2.723,S0049,-50.34036793428309,-53.30189835397821,1.4943196123470484,4.978070674863297
BAC009S0213W0222,0.0,3.0120625,S0213,-44.79339376557309,-49.176374026707244,1.4943196123470484,10.726835829269842
BAC009S0130W0337,0.0,3.076875,S0130,-51.786738408076296,-49.96701153841886,1.4943196123470484,13.676421004648684
BAC009S0223W0457,0.0,3.7419375,S0223,-49.27874853776738,-49.06846618652344,1.4943196123470484,5.501169263014766
BAC009S0024W0211,0.0,3.458,S0024,-42.68696655979046,-44.302711286042864,1.4943196123470484,9.405625240286705
BAC009S0177W0484,0.0,2.5449375,S0177,-44.985240065206696,-46.177110525277946,1.4943196123470484,9.921352544957124
BAC009S0186W0140,0.0,3.5909375,S0186,-47.696117688022284,-46.69908094406128,1.4943196123470484,10.417376285073072
